+3.19943120E-01,+3.23897160E-01,+3.59241200E-01,+3.01045970E-01,+3.25946050E-01,+3.80141150E-01,+3.60501450E-01,+3.45934530E-01,+3.40220090E-01,+3.32702470E-01,+3.90074000E-01,+3.18223310E-01,+3.29443820E-01,+3.41734800E-01,+4.20800400E-01,+2.99404030E-01,+3.08014090E-01,+4.03109720E-01,+3.45948790E-01,+2.91527730E-01,+3.08100740E-01,+3.65331850E-01,+3.33344110E-01,+2.95761490E-01,+3.89035310E-01,+3.54126690E-01,+3.55826770E-01,+3.47889070E-01,+3.49369780E-01,+3.23561530E-01,+3.30555990E-01,+3.21609190E-01,+3.28599260E-01,+3.16387230E-01,+3.16212830E-01,+3.03388780E-01,+3.42159270E-01,+3.12222590E-01,+3.14438170E-01,+3.10101340E-01,+3.03532470E-01,+3.68926140E-01,+3.31120850E-01,+3.48491230E-01,+2.91749290E-01,+3.10560910E-01,+3.28844950E-01,+3.47517250E-01,+3.12631700E-01,+2.90474780E-01,+3.52367390E-01,+3.49157000E-01,+3.16358710E-01,+3.33238820E-01,+3.69935220E-01,+3.96324780E-01,+3.33548120E-01,+2.90608590E-01,+2.96910960E-01,+3.23174360E-01,+3.71306240E-01,+3.03893320E-01,+3.06974300E-01,+3.07578650E-01,+3.82292020E-01,+3.27416890E-01,+3.04585420E-01,+3.20774510E-01,+3.09059360E-01,+3.64545430E-01,+3.02624300E-01,+3.20058290E-01,+3.10820850E-01,+3.05559400E-01,+3.60209690E-01,+3.16539690E-01,+3.23819290E-01,+3.66451700E-01,+3.02478420E-01,+3.51824470E-01,+3.51142240E-01,+3.18873720E-01,+2.85017000E-01,+3.74406950E-01,+3.24153820E-01,+3.19675500E-01,+3.09717450E-01,+3.01642640E-01,+4.00927050E-01,+3.32356970E-01,+3.14818770E-01,+3.14904330E-01,+3.67382910E-01,+3.76940610E-01,+3.08112800E-01,+3.22586460E-01,+3.73651250E-01,+3.23639410E-01,+3.11303450E-01,+3.84508700E-01
+3.06765900E-01,+3.21747390E-01,+3.23912520E-01,+4.41675120E-01,+4.87836000E-01,+4.48378890E-01,+5.01728360E-01,+3.96805190E-01,+3.98646760E-01,+4.79929010E-01,+4.24451720E-01,+3.96611050E-01,+4.00282120E-01,+4.86294970E-01,+4.47667050E-01,+4.06687550E-01,+3.98805800E-01,+4.10877420E-01,+4.35044820E-01,+4.61910420E-01,+4.09021600E-01,+4.78005190E-01,+5.02257030E-01,+3.59414500E-01,+3.27167910E-01,+3.08662310E-01,+3.65308810E-01,+3.54619170E-01,+3.12651450E-01,+3.15275050E-01,+3.11838700E-01,+4.01457910E-01,+3.30013070E-01,+3.22225610E-01,+3.10603680E-01,+3.35978680E-01,+3.78786580E-01,+3.15780690E-01,+3.04845370E-01,+3.19287220E-01,+3.39171530E-01,+3.52583470E-01,+3.44819060E-01,+3.27377400E-01,+3.26091930E-01,+3.81792970E-01,+3.52415650E-01,+3.37261970E-01,+3.05404750E-01,+3.11914380E-01,+3.70841190E-01,+3.52939930E-01,+3.33907880E-01,+3.31200920E-01,+3.08986970E-01,+3.99711770E-01,+3.31969790E-01,+3.14824260E-01,+2.96203510E-01,+3.27156940E-01,+3.31942370E-01,+4.10934450E-01,+3.27869880E-01,+3.43259380E-01,+3.60395060E-01,+3.07881370E-01,+2.99733080E-01,+2.96558880E-01,+3.21495120E-01,+3.64072700E-01,+3.13321600E-01,+3.05080090E-01,+3.22141150E-01,+3.19820280E-01,+3.55428620E-01,+3.40163060E-01,+3.27535350E-01,+3.13669300E-01,+3.55672120E-01,+3.09726220E-01,+3.26446200E-01,+4.41350460E-01,+3.35984170E-01,+3.16230380E-01,+3.13456510E-01,+3.87687280E-01,+3.23854390E-01,+3.00642340E-01,+3.92386090E-01,+3.31083560E-01,+3.40433970E-01,+3.03078380E-01,+4.06646970E-01,+3.28757210E-01,+3.30819230E-01,+3.20379660E-01,+3.10680460E-01,+3.27476120E-01,+3.10689230E-01,+3.31389580E-01
+3.15838820E-01,+3.80439490E-01,+3.51604010E-01,+4.98496030E-01,+3.33420890E-01,+3.63888430E-01,+3.18452540E-01,+3.24204270E-01,+3.15245440E-01,+3.21440280E-01,+3.32274710E-01,+3.07520520E-01,+3.32597180E-01,+3.16260000E-01,+3.29867190E-01,+3.21370090E-01,+2.97925520E-01,+3.55978130E-01,+3.21166080E-01,+3.14932840E-01,+2.91180040E-01,+3.72296670E-01,+3.57795590E-01,+3.40443840E-01,+2.90242260E-01,+2.87960870E-01,+3.44911190E-01,+3.38507950E-01,+3.15508670E-01,+3.07691620E-01,+3.04672070E-01,+4.01542370E-01,+3.10821950E-01,+2.98439930E-01,+2.99003690E-01,+3.39706780E-01,+3.96651630E-01,+3.28525780E-01,+3.16706400E-01,+3.27601160E-01,+3.32229740E-01,+3.20901740E-01,+3.21802230E-01,+3.35818550E-01,+3.13166950E-01,+3.63892820E-01,+3.02809660E-01,+3.18789270E-01,+3.26929900E-01,+3.17040930E-01,+3.76238650E-01,+3.13990660E-01,+3.45568190E-01,+2.95727490E-01,+3.12299370E-01,+3.80035860E-01,+4.52644440E-01,+3.45060360E-01,+3.27330240E-01,+3.64589300E-01,+3.44827840E-01,+3.84046930E-01,+3.24460930E-01,+4.08906420E-01,+4.51885440E-01,+3.47080720E-01,+3.43602690E-01,+4.11403890E-01,+4.32637300E-01,+4.30977810E-01,+4.86702990E-01,+4.09089600E-01,+3.79236280E-01,+3.71298560E-01,+4.46940950E-01,+3.90733190E-01,+3.58838670E-01,+4.11187820E-01,+4.31422020E-01,+3.56986140E-01,+3.78248040E-01,+4.70027990E-01,+4.65252430E-01,+4.20107210E-01,+3.55847610E-01,+3.35611250E-01,+3.17897550E-01,+3.01278500E-01,+3.25242990E-01,+3.89899600E-01,+4.58194360E-01,+3.84984720E-01,+3.62962710E-01,+3.57827400E-01,+3.83887900E-01,+3.33821230E-01,+3.07779370E-01,+3.04642460E-01,+3.71482830E-01,+3.21343760E-01
+3.16187610E-01,+2.99832890E-01,+3.41168840E-01,+3.56505700E-01,+3.13100050E-01,+3.02356670E-01,+3.19531810E-01,+3.72756240E-01,+3.61800080E-01,+3.11890250E-01,+3.30989240E-01,+3.24979720E-01,+3.14077310E-01,+3.29188260E-01,+3.09418020E-01,+3.15545970E-01,+3.06436860E-01,+3.68807680E-01,+3.20253520E-01,+3.24698940E-01,+3.00677440E-01,+3.65652120E-01,+3.74512250E-01,+3.48079920E-01,+3.00703760E-01,+3.01297150E-01,+3.69589720E-01,+3.45042810E-01,+3.23135970E-01,+3.00392270E-01,+3.08247710E-01,+3.38632990E-01,+3.29303420E-01,+2.95867880E-01,+3.01402440E-01,+3.24131880E-01,+3.87977970E-01,+3.06119880E-01,+3.11733410E-01,+3.08587720E-01,+3.61341610E-01,+3.23307070E-01,+3.20223910E-01,+2.99717720E-01,+3.44700610E-01,+3.62004090E-01,+3.39366760E-01,+3.17675990E-01,+3.54189210E-01,+3.30396950E-01,+3.59381590E-01,+3.06293170E-01,+3.22393420E-01,+3.92874180E-01,+3.06175810E-01,+3.26164320E-01,+3.23967360E-01,+4.13854190E-01,+3.22584270E-01,+3.32563170E-01,+3.89826110E-01,+3.51502000E-01,+3.18623650E-01,+3.67499180E-01,+3.20125190E-01,+3.33662190E-01,+3.00024830E-01,+3.79570810E-01,+3.18062070E-01,+3.30643740E-01,+3.24907330E-01,+3.14361390E-01,+3.16908220E-01,+3.15922180E-01,+3.58722400E-01,+3.31866690E-01,+3.15094080E-01,+3.25298930E-01,+3.10796720E-01,+4.04140730E-01,+3.15869530E-01,+3.81208360E-01,+3.34559390E-01,+3.43066340E-01,+3.57670550E-01,+3.41630600E-01,+3.38854550E-01,+3.14569790E-01,+3.45028550E-01,+3.63999210E-01,+3.31430160E-01,+3.87927490E-01,+3.74125070E-01,+3.49458620E-01,+3.64016760E-01,+3.02154860E-01,+3.04869500E-01,+3.04816850E-01,+3.70065740E-01,+3.30369530E-01
+2.95309600E-01,+3.01641550E-01,+3.84977040E-01,+3.97998530E-01,+3.21586160E-01,+3.05482620E-01,+3.13962150E-01,+3.43292290E-01,+3.32063020E-01,+3.00095030E-01,+3.03511630E-01,+3.19383740E-01,+3.62585410E-01,+3.18183820E-01,+3.21927270E-01,+3.29469040E-01,+3.24100070E-01,+3.93487300E-01,+3.44462590E-01,+3.32975580E-01,+3.54015920E-01,+3.10178110E-01,+3.65017060E-01,+3.39536770E-01,+3.39714460E-01,+2.93848630E-01,+3.55539400E-01,+3.27185460E-01,+3.56104260E-01,+3.31273310E-01,+3.25977860E-01,+4.20984660E-01,+3.70155680E-01,+3.00171810E-01,+3.22278250E-01,+3.63821530E-01,+3.67569370E-01,+5.00668830E-01,+4.15133080E-01,+3.41540660E-01,+3.35906290E-01,+3.32364650E-01,+3.68201140E-01,+3.41483630E-01,+3.64884340E-01,+3.55145640E-01,+3.27861100E-01,+3.60226150E-01,+3.27025320E-01,+4.03941110E-01,+3.18116910E-01,+3.14735420E-01,+3.54939440E-01,+3.43834120E-01,+3.23923490E-01,+3.23198490E-01,+4.58165840E-01,+3.58517300E-01,+3.69077500E-01,+3.06112200E-01,+4.55250490E-01,+4.07688950E-01,+3.49959870E-01,+3.01553800E-01,+3.44488920E-01,+4.02634800E-01,+3.86035470E-01,+4.78664380E-01,+5.50217820E-01,+6.33596090E-01,+4.90122880E-01,+4.26152890E-01,+3.54327410E-01,+3.48687560E-01,+3.69248610E-01,+3.45225980E-01,+3.40508560E-01,+3.13588130E-01,+3.61271420E-01,+4.30697020E-01,+3.35338130E-01,+3.30276300E-01,+3.47475570E-01,+3.23064670E-01,+3.98980190E-01,+3.27942270E-01,+3.59161130E-01,+3.45680070E-01,+3.62359460E-01,+3.55069960E-01,+3.63721710E-01,+3.26893710E-01,+3.36085080E-01,+3.74134940E-01,+3.68904200E-01,+3.53058390E-01,+3.21277950E-01,+3.41334460E-01,+4.51243800E-01,+5.05866670E-01
+3.91283790E-01,+3.32949260E-01,+3.37750050E-01,+3.43630110E-01,+3.29824410E-01,+3.00738860E-01,+3.66753330E-01,+5.11335420E-01,+3.71773490E-01,+3.75683650E-01,+3.00506340E-01,+3.34882950E-01,+4.06185210E-01,+3.41865320E-01,+3.17330490E-01,+3.79766040E-01,+3.62463660E-01,+3.28729780E-01,+3.63255570E-01,+3.11338550E-01,+3.62947360E-01,+3.63472740E-01,+3.32240710E-01,+3.79934950E-01,+3.94776070E-01,+4.05161880E-01,+3.16959770E-01,+3.62561280E-01,+3.48153410E-01,+4.96736730E-01,+3.32251680E-01,+3.78793160E-01,+3.78004550E-01,+3.24080330E-01,+3.11179510E-01,+3.78439990E-01,+3.95690820E-01,+3.26705050E-01,+3.70500080E-01,+3.32351490E-01,+3.63265440E-01,+3.39555420E-01,+3.88426570E-01,+3.53339180E-01,+3.27976270E-01,+3.14219900E-01,+4.16370300E-01,+3.70402460E-01,+3.09960940E-01,+3.47153110E-01,+3.28517000E-01,+4.27024860E-01,+3.13839300E-01,+3.47239760E-01,+3.06362270E-01,+3.33827810E-01,+3.56190910E-01,+3.71046300E-01,+3.25668560E-01,+3.18939530E-01,+3.70956360E-01,+4.25190970E-01,+3.57987530E-01,+3.64641950E-01,+3.13794330E-01,+3.97852650E-01,+3.45219400E-01,+3.09662610E-01,+3.19167670E-01,+3.17876710E-01,+3.67983970E-01,+3.27091130E-01,+3.01950850E-01,+3.42886460E-01,+3.52441980E-01,+3.30563670E-01,+3.30219270E-01,+3.02389580E-01,+3.95513130E-01,+3.88173200E-01,+3.22426320E-01,+2.96598360E-01,+3.25636750E-01,+3.20685670E-01,+3.47662030E-01,+3.54635620E-01,+3.57997410E-01,+3.13046300E-01,+3.22854080E-01,+3.00650020E-01,+3.23673410E-01,+3.29860610E-01,+2.98097720E-01,+3.72000530E-01,+3.13929240E-01,+3.41622930E-01,+3.01779750E-01,+3.07462390E-01,+3.56623090E-01,+3.52535210E-01
+3.26652410E-01,+3.24134070E-01,+3.22873830E-01,+3.47320920E-01,+3.54511680E-01,+3.22870540E-01,+3.31608940E-01,+3.58303420E-01,+3.27733870E-01,+3.01898200E-01,+3.82919400E-01,+3.27022030E-01,+3.27483800E-01,+3.51880410E-01,+3.24557450E-01,+3.39657420E-01,+5.31066180E-01,+4.30191390E-01,+3.98102730E-01,+3.48665620E-01,+3.87406500E-01,+3.13213020E-01,+2.96856120E-01,+3.25482100E-01,+4.20318890E-01,+3.32542330E-01,+3.17684770E-01,+3.51119210E-01,+3.45912590E-01,+3.35572860E-01,+2.88817490E-01,+3.19748980E-01,+3.61582910E-01,+3.84855290E-01,+3.29214580E-01,+3.22816790E-01,+3.79968950E-01,+3.63795200E-01,+3.15105040E-01,+2.91979620E-01,+3.11756440E-01,+4.02372660E-01,+3.13168050E-01,+3.05110800E-01,+3.00368140E-01,+3.36411930E-01,+3.77973840E-01,+3.30187460E-01,+3.05297260E-01,+3.20470690E-01,+3.61696980E-01,+3.26782930E-01,+3.14540170E-01,+3.21956890E-01,+3.07904400E-01,+3.90136510E-01,+3.09242530E-01,+3.25529260E-01,+3.11848570E-01,+3.06492800E-01,+3.80487750E-01,+3.23485850E-01,+3.33571150E-01,+3.07190370E-01,+3.47107040E-01,+3.57628870E-01,+3.24129690E-01,+3.39003720E-01,+2.95785620E-01,+3.24787780E-01,+3.42300760E-01,+3.48989190E-01,+3.20705410E-01,+3.14262680E-01,+4.55452300E-01,+3.22831050E-01,+3.77812600E-01,+3.68665100E-01,+4.35090890E-01,+3.56020900E-01,+2.97413300E-01,+2.96267120E-01,+3.29651110E-01,+3.47222210E-01,+3.30429860E-01,+3.14679480E-01,+3.28589390E-01,+3.55713790E-01,+3.87422950E-01,+3.11757540E-01,+3.31466350E-01,+3.23632830E-01,+3.93077090E-01,+3.28028920E-01,+3.17458820E-01,+3.63505640E-01,+3.30143590E-01,+3.18909920E-01,+3.07838600E-01,+4.81779350E-01
+3.64248190E-01,+3.38579250E-01,+3.32785830E-01,+3.47067550E-01,+3.36958150E-01,+3.28352480E-01,+3.99459500E-01,+3.37127060E-01,+3.33497670E-01,+3.41749060E-01,+3.24925980E-01,+3.20831550E-01,+3.39013590E-01,+4.01961350E-01,+3.25890120E-01,+3.38891840E-01,+3.12270850E-01,+3.85771140E-01,+3.12764420E-01,+3.22985700E-01,+3.11446040E-01,+3.18864950E-01,+3.82609000E-01,+3.08774180E-01,+3.25456870E-01,+3.18255110E-01,+3.20265590E-01,+3.71064940E-01,+3.27581410E-01,+3.48259800E-01,+2.93684110E-01,+3.30565860E-01,+3.13617750E-01,+3.39635490E-01,+2.99316290E-01,+3.21611390E-01,+4.27262870E-01,+3.76461300E-01,+3.44449430E-01,+3.04855240E-01,+3.01928910E-01,+4.08983210E-01,+3.41111810E-01,+3.28429260E-01,+2.98694390E-01,+3.28819720E-01,+3.57898690E-01,+3.08932130E-01,+3.08490110E-01,+3.03199030E-01,+3.92941090E-01,+3.06488410E-01,+2.92507190E-01,+3.09878680E-01,+3.46685860E-01,+3.92159050E-01,+3.48398000E-01,+3.17001450E-01,+3.26503240E-01,+3.16002240E-01,+3.56611020E-01,+3.52847800E-01,+3.31115370E-01,+3.16145930E-01,+3.65250680E-01,+3.11327580E-01,+3.51389030E-01,+3.20996070E-01,+2.94025220E-01,+3.78555150E-01,+3.50675000E-01,+3.36345020E-01,+3.13655040E-01,+3.09636280E-01,+4.13486760E-01,+3.23925680E-01,+3.12296080E-01,+3.00710350E-01,+4.01094860E-01,+4.07860050E-01,+3.61491880E-01,+3.54972340E-01,+3.54982220E-01,+3.29064320E-01,+3.26726990E-01,+3.53915010E-01,+3.35441230E-01,+3.53250330E-01,+3.27855620E-01,+3.21371180E-01,+3.03578530E-01,+3.37789540E-01,+3.62582120E-01,+3.28310800E-01,+3.01199530E-01,+3.37292680E-01,+3.80260710E-01,+3.17856970E-01,+3.25974570E-01,+3.42674780E-01
+3.31712040E-01,+3.32039990E-01,+2.92628940E-01,+4.00905110E-01,+3.29996610E-01,+3.15714880E-01,+2.89366990E-01,+3.09663710E-01,+3.72411840E-01,+3.18877010E-01,+3.02217380E-01,+2.98949950E-01,+3.39445740E-01,+3.28010270E-01,+3.04401160E-01,+2.92580680E-01,+3.06992950E-01,+4.30838510E-01,+3.21396410E-01,+2.97000900E-01,+3.09126260E-01,+3.27019840E-01,+3.40781660E-01,+3.04976990E-01,+4.08843900E-01,+4.14272080E-01,+3.73473560E-01,+3.24527830E-01,+3.18334090E-01,+3.45999240E-01,+3.46780190E-01,+3.73010700E-01,+3.40202540E-01,+3.38392790E-01,+3.17792260E-01,+3.83559950E-01,+3.98344030E-01,+3.26445110E-01,+3.19792860E-01,+2.90336580E-01,+3.05363070E-01,+3.58923120E-01,+3.25988830E-01,+3.10336060E-01,+3.05626310E-01,+3.81628440E-01,+3.24703320E-01,+3.20908320E-01,+3.24062780E-01,+3.04654520E-01,+3.96326970E-01,+3.24832750E-01,+3.17377660E-01,+3.99761130E-01,+4.71804840E-01,+3.45887370E-01,+3.58187160E-01,+2.92540100E-01,+3.07408640E-01,+3.64156060E-01,+3.38224970E-01,+3.45380630E-01,+3.04639170E-01,+3.80485560E-01,+3.25184860E-01,+3.15929850E-01,+3.12540670E-01,+3.86513680E-01,+3.29630270E-01,+3.37550430E-01,+3.38007800E-01,+4.13480180E-01,+3.37147900E-01,+3.17116610E-01,+3.92746950E-01,+3.57189050E-01,+3.21761650E-01,+3.04983570E-01,+3.76291290E-01,+3.24953400E-01,+3.32660790E-01,+3.44713770E-01,+3.70503370E-01,+3.40546940E-01,+3.46660630E-01,+3.35884360E-01,+3.28132020E-01,+3.27277590E-01,+3.32532460E-01,+3.59860900E-01,+3.41627310E-01,+3.10320700E-01,+3.34274210E-01,+3.20556240E-01,+3.37540560E-01,+3.12324590E-01,+3.86538910E-01,+3.24366600E-01,+3.62613930E-01,+3.02879860E-01
+3.08824640E-01,+3.07607170E-01,+3.21407380E-01,+3.79214340E-01,+3.44011800E-01,+3.55593140E-01,+2.93948440E-01,+3.62765290E-01,+3.21019100E-01,+3.61903190E-01,+3.05409140E-01,+2.98208500E-01,+3.35841580E-01,+3.27295140E-01,+3.07857240E-01,+2.87369680E-01,+3.06769190E-01,+3.96122960E-01,+3.50998560E-01,+3.26475820E-01,+2.99956830E-01,+3.51682980E-01,+3.24221820E-01,+3.04676460E-01,+3.54772720E-01,+3.09647250E-01,+3.50089300E-01,+3.10892150E-01,+3.13548650E-01,+3.20622050E-01,+3.30457280E-01,+3.71912780E-01,+3.22448260E-01,+3.07048880E-01,+3.14739800E-01,+3.37635980E-01,+3.08100740E-01,+3.16563820E-01,+3.25529260E-01,+3.00987840E-01,+3.23876320E-01,+3.14608180E-01,+3.26265230E-01,+3.54613680E-01,+3.20962070E-01,+4.28216010E-01,+4.66164980E-01,+3.72488610E-01,+3.41074510E-01,+3.61273610E-01,+3.33189460E-01,+3.12511050E-01,+3.20801930E-01,+3.14541270E-01,+3.30928910E-01,+3.54618070E-01,+3.90852740E-01,+3.02737270E-01,+3.27468440E-01,+3.23474890E-01,+3.75856950E-01,+3.07257280E-01,+3.24921590E-01,+3.64893120E-01,+3.37549330E-01,+3.04067710E-01,+3.11498690E-01,+3.27306110E-01,+3.23878520E-01,+3.01255470E-01,+3.31782240E-01,+4.33294300E-01,+3.76294580E-01,+3.54470000E-01,+4.27413130E-01,+3.23920190E-01,+3.41196260E-01,+3.03249490E-01,+3.07776080E-01,+3.86917310E-01,+3.59909160E-01,+3.31207500E-01,+3.18031360E-01,+3.23867550E-01,+3.56232590E-01,+3.33264040E-01,+3.04486710E-01,+3.26788410E-01,+3.90090450E-01,+3.34939990E-01,+3.13383030E-01,+3.11561210E-01,+3.26619500E-01,+4.14777710E-01,+3.30073390E-01,+3.11610560E-01,+3.13815170E-01,+3.39736390E-01,+4.14825970E-01,+3.24173560E-01
+3.20254620E-01,+3.11673080E-01,+3.11787150E-01,+3.25634560E-01,+3.15001940E-01,+3.28436930E-01,+3.09314920E-01,+3.41165550E-01,+3.18624740E-01,+3.39945890E-01,+3.37281710E-01,+3.24228400E-01,+3.92696490E-01,+3.19814790E-01,+3.28030010E-01,+2.92375570E-01,+3.25317570E-01,+4.14941140E-01,+4.54374130E-01,+3.49567210E-01,+3.09528800E-01,+3.87508500E-01,+3.37684240E-01,+3.06752740E-01,+2.89369190E-01,+3.16251220E-01,+4.13623860E-01,+3.56065870E-01,+2.88111130E-01,+3.08472560E-01,+3.25358160E-01,+4.10386040E-01,+3.28880050E-01,+3.24128590E-01,+3.43253900E-01,+3.88140300E-01,+3.34450800E-01,+3.05027440E-01,+3.78116420E-01,+3.23222620E-01,+3.11211320E-01,+3.11240930E-01,+4.03608780E-01,+3.39849370E-01,+3.15366090E-01,+3.74525410E-01,+3.52563720E-01,+3.69141120E-01,+3.18492030E-01,+4.83820540E-01,+3.37236740E-01,+3.78675800E-01,+3.48055790E-01,+3.53684680E-01,+3.12455110E-01,+3.45557220E-01,+3.93043090E-01,+3.04290380E-01,+3.23697540E-01,+3.16017600E-01,+3.99522020E-01,+3.11814570E-01,+3.61181480E-01,+3.45598900E-01,+3.24973140E-01,+3.97603670E-01,+3.09683450E-01,+3.35334840E-01,+3.32868090E-01,+3.33118170E-01,+3.11231060E-01,+3.39432570E-01,+3.25043340E-01,+3.49853480E-01,+3.55831150E-01,+3.65127840E-01,+3.77083200E-01,+3.14076220E-01,+3.09715260E-01,+3.72684950E-01,+3.29645630E-01,+3.25170600E-01,+3.17675990E-01,+3.27563860E-01,+3.31860110E-01,+3.26771960E-01,+3.17794450E-01,+2.97630470E-01,+4.23823240E-01,+4.71170880E-01,+3.62406630E-01,+3.47800230E-01,+3.40389000E-01,+4.10749090E-01,+3.16490330E-01,+3.40684050E-01,+2.98601160E-01,+3.60924820E-01,+3.75269060E-01,+3.19277350E-01
+3.21689260E-01,+3.57536740E-01,+3.55977030E-01,+3.35021150E-01,+3.40856250E-01,+3.14095960E-01,+3.56915940E-01,+3.81245650E-01,+3.39921760E-01,+3.44628210E-01,+3.11268350E-01,+3.24111040E-01,+3.74490310E-01,+3.32916350E-01,+3.65068610E-01,+3.17852580E-01,+3.07047790E-01,+3.52622950E-01,+3.23891680E-01,+3.30857620E-01,+4.08871320E-01,+4.14347760E-01,+3.51408770E-01,+3.20361010E-01,+3.18732230E-01,+3.37882770E-01,+3.25620300E-01,+3.28060720E-01,+3.82678100E-01,+3.22606200E-01,+3.56481570E-01,+3.35176900E-01,+3.22555750E-01,+3.67124060E-01,+3.12051480E-01,+3.88312500E-01,+3.04679750E-01,+3.01823620E-01,+3.66111690E-01,+3.25914250E-01,+3.23341070E-01,+2.92111240E-01,+4.06551550E-01,+3.39818650E-01,+3.55596430E-01,+3.15473580E-01,+3.77281720E-01,+3.26129220E-01,+3.18539190E-01,+2.89407580E-01,+3.16470590E-01,+3.43219900E-01,+3.23437590E-01,+3.07363670E-01,+2.92519260E-01,+3.40432870E-01,+3.28470930E-01,+2.92225310E-01,+2.90072250E-01,+3.13601290E-01,+4.02411050E-01,+3.24387440E-01,+3.05379520E-01,+3.17796640E-01,+3.33122550E-01,+3.60571640E-01,+3.06736290E-01,+3.18962560E-01,+3.15601900E-01,+3.45327990E-01,+3.02898500E-01,+4.06950790E-01,+3.33681930E-01,+3.48734720E-01,+2.97219160E-01,+3.35845970E-01,+3.24729650E-01,+3.43225380E-01,+3.07799110E-01,+3.75409450E-01,+3.48133660E-01,+3.38103230E-01,+3.05586820E-01,+3.48410060E-01,+3.11896830E-01,+3.26587690E-01,+2.93834380E-01,+2.94642730E-01,+3.64576140E-01,+3.40534880E-01,+3.11346230E-01,+2.98589090E-01,+3.09865520E-01,+3.95440740E-01,+3.15459320E-01,+2.97566860E-01,+2.92782490E-01,+3.69165250E-01,+3.27113070E-01,+3.20940130E-01
+3.07390000E-01,+3.07393290E-01,+3.73102830E-01,+3.28244990E-01,+2.99432550E-01,+3.13402770E-01,+3.81970650E-01,+4.18276570E-01,+3.48183020E-01,+3.32335040E-01,+3.96404850E-01,+3.12805000E-01,+3.10449030E-01,+3.29075280E-01,+3.47025880E-01,+4.07799730E-01,+3.52662440E-01,+3.56107550E-01,+3.62511920E-01,+3.22882600E-01,+3.17340370E-01,+3.27172300E-01,+3.17923870E-01,+3.21597130E-01,+3.15898050E-01,+3.25974570E-01,+3.18880300E-01,+3.41058060E-01,+3.70459500E-01,+4.43284150E-01,+3.45417930E-01,+4.08855970E-01,+3.40051180E-01,+3.32058640E-01,+3.13203150E-01,+3.39805490E-01,+3.76959260E-01,+3.06797710E-01,+3.41402460E-01,+3.28078270E-01,+3.37688630E-01,+3.85855590E-01,+3.39457800E-01,+3.59954130E-01,+3.17716580E-01,+3.11617140E-01,+3.37395780E-01,+3.42106620E-01,+3.19398000E-01,+3.16423420E-01,+3.37348610E-01,+3.46127580E-01,+3.28600360E-01,+3.15876110E-01,+3.00179480E-01,+4.06651360E-01,+3.37238930E-01,+3.62488890E-01,+2.95696780E-01,+3.95822430E-01,+3.73529500E-01,+3.21353630E-01,+3.09209620E-01,+3.43309840E-01,+3.60061620E-01,+3.21567510E-01,+3.30336630E-01,+3.10567490E-01,+3.46863550E-01,+4.00406060E-01,+3.11580950E-01,+3.24234980E-01,+3.16621950E-01,+3.31268930E-01,+3.72253900E-01,+3.06806490E-01,+3.13532190E-01,+3.23005450E-01,+3.19911310E-01,+3.86623370E-01,+3.21488540E-01,+3.11512950E-01,+3.09981780E-01,+3.71141720E-01,+3.22457040E-01,+3.59954130E-01,+3.05198550E-01,+3.11979090E-01,+3.64001400E-01,+3.66731390E-01,+3.25115760E-01,+3.11510750E-01,+3.88616320E-01,+3.69933020E-01,+3.33917750E-01,+3.28010270E-01,+3.06791130E-01,+3.31367640E-01,+3.38536470E-01,+3.87484370E-01
+3.15947400E-01,+3.52295000E-01,+3.75582750E-01,+3.23585660E-01,+3.10001530E-01,+3.12887260E-01,+3.89014470E-01,+3.22458130E-01,+3.12163360E-01,+3.40025950E-01,+3.41796220E-01,+3.29857320E-01,+3.00690600E-01,+3.83524850E-01,+3.42867820E-01,+3.34020850E-01,+3.20711990E-01,+3.68048680E-01,+3.20096680E-01,+3.18438280E-01,+2.98804070E-01,+3.01215980E-01,+3.72843980E-01,+3.31747140E-01,+3.18230980E-01,+3.03338330E-01,+4.31233370E-01,+3.93646340E-01,+3.43294480E-01,+3.28383190E-01,+3.66352990E-01,+4.28457310E-01,+4.70395420E-01,+3.69870500E-01,+3.68602580E-01,+3.86616790E-01,+4.46995790E-01,+3.66263050E-01,+3.78222810E-01,+3.94515020E-01,+4.70229800E-01,+4.48359140E-01,+3.61545620E-01,+3.04318900E-01,+3.20694440E-01,+3.63556090E-01,+2.98310500E-01,+3.07646650E-01,+3.09915970E-01,+3.09200850E-01,+3.85458540E-01,+3.34816040E-01,+3.30360760E-01,+3.09050580E-01,+3.04420900E-01,+3.59292750E-01,+3.52876320E-01,+3.27692190E-01,+3.08153380E-01,+3.55446170E-01,+3.24465310E-01,+3.23190810E-01,+2.97091930E-01,+2.96761790E-01,+3.98178410E-01,+3.35565180E-01,+3.32920740E-01,+3.01981560E-01,+3.15120400E-01,+4.20517420E-01,+4.13294810E-01,+3.40696110E-01,+3.45666900E-01,+3.64715430E-01,+3.54256120E-01,+3.40495390E-01,+3.09946690E-01,+3.26420980E-01,+3.65862710E-01,+3.09342340E-01,+3.06975400E-01,+3.31182280E-01,+3.22836540E-01,+3.18789270E-01,+3.10039920E-01,+4.37648680E-01,+3.73164260E-01,+3.30317980E-01,+3.50251630E-01,+3.24672610E-01,+3.80028180E-01,+3.28010270E-01,+3.78290820E-01,+3.09860040E-01,+3.39411730E-01,+3.86560850E-01,+3.51102760E-01,+3.53511380E-01,+3.50936040E-01,+3.52630630E-01
