+3.67354400E-01,+4.10296100E-01,+2.84308450E-01,+2.81275730E-01,+4.02345240E-01,+3.05394880E-01,+3.55202680E-01,+3.50913010E-01,+4.30669600E-01,+3.58365940E-01,+3.51011720E-01,+2.75670980E-01,+3.69654430E-01,+3.66729200E-01,+2.87844610E-01,+2.75731300E-01,+3.68169330E-01,+3.43802310E-01,+2.47773280E-01,+3.53647380E-01,+3.51703820E-01,+2.90569110E-01,+3.48043730E-01,+3.90406330E-01,+3.36493090E-01,+2.80385120E-01,+3.89678040E-01,+3.31219570E-01,+2.38233120E-01,+3.47666420E-01,+3.82644100E-01,+2.65486970E-01,+2.83735910E-01,+3.93572850E-01,+3.39152880E-01,+2.20489840E-01,+4.24447330E-01,+2.78677370E-01,+3.67937900E-01,+3.54844020E-01,+2.45288980E-01,+3.50541190E-01,+3.73076510E-01,+2.81959050E-01,+3.05831410E-01,+3.55497720E-01,+3.37597590E-01,+2.83044910E-01,+3.61801180E-01,+3.36600580E-01
+2.54375070E-01,+3.66822430E-01,+3.58618210E-01,+2.70249360E-01,+2.93769660E-01,+3.85343380E-01,+3.34197440E-01,+2.47478230E-01,+3.68868010E-01,+3.64183480E-01,+2.76442040E-01,+3.27625290E-01,+4.05250720E-01,+2.99118860E-01,+2.29852300E-01,+4.89019470E-01,+3.84366110E-01,+3.95399060E-01,+3.38613250E-01,+2.83561520E-01,+3.43019180E-01,+3.43237450E-01,+2.92553260E-01,+3.89906180E-01,+3.50785780E-01,+2.71191530E-01,+3.13231660E-01,+3.81631730E-01,+2.98631870E-01,+2.53247540E-01,+3.75659520E-01,+3.60127430E-01,+2.71272700E-01,+3.71599090E-01,+3.92569260E-01,+2.71724590E-01,+2.92320730E-01,+3.77325600E-01,+3.14661930E-01,+2.29032970E-01,+3.61925120E-01,+2.73091260E-01,+3.50283430E-01,+3.33845360E-01,+2.65005460E-01,+3.45311530E-01,+3.41454010E-01,+3.26843250E-01,+3.51975830E-01,+3.81760060E-01
+3.07613750E-01,+2.57673210E-01,+3.90131030E-01,+3.55802640E-01,+2.53300190E-01,+3.33885940E-01,+3.58359360E-01,+3.10825240E-01,+3.33743350E-01,+3.89907280E-01,+3.10791240E-01,+2.71199210E-01,+3.69450420E-01,+3.44166450E-01,+2.45305430E-01,+2.50294870E-01,+3.02366550E-01,+3.17307460E-01,+2.67467830E-01,+3.91061130E-01,+3.68633290E-01,+2.29926880E-01,+3.41486920E-01,+3.79556550E-01,+2.84693440E-01,+4.16698250E-01,+3.07285800E-01,+3.62394560E-01,+4.00356700E-01,+3.13773490E-01,+2.76388300E-01,+3.46866840E-01,+3.67544150E-01,+2.75233350E-01,+3.36490900E-01,+3.50510480E-01,+2.74681650E-01,+3.33050160E-01,+3.59971680E-01,+2.98949950E-01,+2.74106910E-01,+3.81595540E-01,+3.58995510E-01,+2.38264930E-01,+3.39995240E-01,+3.72059760E-01,+2.80939010E-01,+2.96501840E-01,+3.75012400E-01,+3.18380150E-01
+2.62806340E-01,+3.69212410E-01,+3.71019970E-01,+2.33807450E-01,+4.62689160E-01,+3.86559750E-01,+3.34403640E-01,+3.64775760E-01,+2.68943050E-01,+3.26507630E-01,+3.47886880E-01,+3.00542530E-01,+2.79729220E-01,+3.99639380E-01,+3.61474330E-01,+2.48179100E-01,+3.58419680E-01,+3.73910090E-01,+2.71295730E-01,+2.83658040E-01,+3.97695800E-01,+3.38955460E-01,+2.71993310E-01,+3.72541260E-01,+3.38765710E-01,+2.54541790E-01,+3.39274630E-01,+2.42679640E-01,+2.67119040E-01,+2.81182500E-01,+4.05466790E-01,+3.22876020E-01,+2.73455400E-01,+4.10159000E-01,+3.97268040E-01,+2.68843240E-01,+3.16630720E-01,+2.97123740E-01,+3.83894480E-01,+4.03462900E-01,+2.68816920E-01,+3.12035030E-01,+3.70915770E-01,+3.26450590E-01,+2.48532280E-01,+3.60673650E-01,+3.53638610E-01,+2.63831860E-01,+3.83173860E-01,+3.76641180E-01
+2.94892810E-01,+2.99103500E-01,+4.34398800E-01,+3.32521490E-01,+2.48926040E-01,+3.78990590E-01,+4.00702200E-01,+2.77126460E-01,+3.65729990E-01,+3.79825270E-01,+2.86468100E-01,+2.78576460E-01,+4.00781170E-01,+3.49243650E-01,+2.82835410E-01,+3.64399550E-01,+2.70241690E-01,+3.72905410E-01,+3.54749690E-01,+2.59114440E-01,+3.36818850E-01,+4.06780780E-01,+3.36595100E-01,+3.50157300E-01,+3.56424530E-01,+3.05654820E-01,+2.59479680E-01,+3.92268730E-01,+3.53782290E-01,+2.47515520E-01,+3.23941030E-01,+3.90263750E-01,+3.09891840E-01,+3.44800420E-01,+4.13638120E-01,+3.54626850E-01,+2.58415760E-01,+3.46583860E-01,+3.63000010E-01,+2.70433630E-01,+3.20132870E-01,+3.88702970E-01,+3.01063520E-01,+2.48708870E-01,+3.98251890E-01,+3.73903510E-01,+3.51444970E-01,+2.42852940E-01,+2.72003180E-01,+3.13802010E-01
+3.57770360E-01,+2.86082010E-01,+3.33539340E-01,+3.77475860E-01,+3.05036220E-01,+2.72553780E-01,+3.72746370E-01,+3.65829800E-01,+2.54572500E-01,+3.41095350E-01,+3.64113280E-01,+2.94494660E-01,+3.12882880E-01,+3.60559580E-01,+2.93947350E-01,+2.79208230E-01,+3.89305120E-01,+3.38813970E-01,+2.45835200E-01,+3.54010430E-01,+3.84505410E-01,+2.22373080E-01,+4.53170920E-01,+4.28874100E-01,+3.32600470E-01,+2.43314700E-01,+3.51941830E-01,+3.84517470E-01,+3.30752320E-01,+4.50547300E-01,+2.48899710E-01,+3.47215630E-01,+3.62395660E-01,+3.08918960E-01,+3.38864420E-01,+3.96624210E-01,+3.09886360E-01,+2.87510080E-01,+3.79608100E-01,+3.71355600E-01,+2.71727880E-01,+3.45988270E-01,+3.72608170E-01,+2.94726090E-01,+2.99409520E-01,+3.80156510E-01,+3.19263090E-01,+2.44902900E-01,+3.59569150E-01,+3.78038550E-01
+2.74263760E-01,+3.18289120E-01,+3.69491000E-01,+2.96009370E-01,+3.69946180E-01,+4.29431280E-01,+3.63204020E-01,+3.54422840E-01,+3.23395910E-01,+2.90798340E-01,+3.54221020E-01,+3.48301480E-01,+2.54746900E-01,+3.46948000E-01,+3.62486690E-01,+3.34414610E-01,+3.43539070E-01,+3.86570720E-01,+3.15797140E-01,+2.47952060E-01,+3.68334950E-01,+3.66916750E-01,+3.30632770E-01,+3.69949470E-01,+3.96718540E-01,+3.17862450E-01,+3.36037910E-01,+4.14304980E-01,+3.28622300E-01,+2.55126400E-01,+3.58019340E-01,+3.64175800E-01,+2.59830660E-01,+2.96028020E-01,+4.01704700E-01,+3.16767830E-01,+2.37715420E-01,+3.68071720E-01,+3.78645090E-01,+3.68249400E-01,+2.68834460E-01,+4.32552850E-01,+3.76815570E-01,+3.86294320E-01,+2.67692670E-01,+3.05878580E-01,+3.65434950E-01,+3.38642860E-01,+2.68198310E-01,+3.54178250E-01
+3.58964800E-01,+2.68529550E-01,+3.41279620E-01,+3.46382040E-01,+2.98911560E-01,+2.96655400E-01,+3.72759530E-01,+3.12519830E-01,+2.52858170E-01,+3.87009450E-01,+3.05134930E-01,+2.47383910E-01,+3.21780300E-01,+3.76088380E-01,+2.97454980E-01,+4.19122220E-01,+4.09437290E-01,+3.44907900E-01,+2.52331700E-01,+3.62602960E-01,+3.61117860E-01,+2.43549420E-01,+2.96819920E-01,+2.51936840E-01,+3.29556790E-01,+3.51364900E-01,+3.12741390E-01,+3.41279620E-01,+3.92859920E-01,+3.27688900E-01,+2.52443570E-01,+3.72464480E-01,+3.50504990E-01,+2.59395220E-01,+3.19587750E-01,+4.28286200E-01,+3.22028180E-01,+3.08219190E-01,+3.66256470E-01,+3.29451490E-01,+2.64402210E-01,+3.54837430E-01,+3.48960670E-01,+2.62215150E-01,+2.93364910E-01,+4.28479240E-01,+3.11493200E-01,+2.53050110E-01,+4.01618050E-01,+3.63488090E-01
+3.55678700E-01,+2.37286560E-01,+2.66380880E-01,+3.78845810E-01,+3.45289600E-01,+2.65885110E-01,+3.61671760E-01,+4.09644590E-01,+3.10734200E-01,+2.75515230E-01,+3.69007300E-01,+3.61906480E-01,+2.63930580E-01,+3.43234160E-01,+3.54072950E-01,+2.62401610E-01,+3.43128860E-01,+3.94014870E-01,+3.02865600E-01,+2.71078560E-01,+3.94413020E-01,+3.48938730E-01,+2.30221930E-01,+3.50117810E-01,+3.82923790E-01,+2.76241330E-01,+2.70098000E-01,+4.30018090E-01,+3.48125990E-01,+2.48774680E-01,+2.28705020E-01,+3.63046070E-01,+3.76150900E-01,+3.41541760E-01,+2.47433260E-01,+3.38793130E-01,+3.62007380E-01,+2.98732780E-01,+3.05104220E-01,+3.46662830E-01,+3.15233370E-01,+2.86846500E-01,+3.99172140E-01,+3.55257520E-01,+2.44527780E-01,+3.78167970E-01,+3.91078680E-01,+2.89934050E-01,+3.09059360E-01,+3.81086610E-01
+3.08996840E-01,+2.47505650E-01,+4.15889890E-01,+3.80799250E-01,+2.66796570E-01,+3.40262870E-01,+3.68510450E-01,+2.86539390E-01,+2.95749420E-01,+4.01238550E-01,+3.49544180E-01,+3.50918490E-01,+3.31829400E-01,+4.34115820E-01,+3.81786390E-01,+3.65122360E-01,+2.58829260E-01,+3.92256670E-01,+3.90922940E-01,+2.87363100E-01,+3.19135860E-01,+3.71864520E-01,+3.19695240E-01,+2.97284970E-01,+3.95938700E-01,+3.52973940E-01,+2.58348860E-01,+3.35633190E-01,+3.80234380E-01,+3.04321090E-01,+3.04440640E-01,+3.88048170E-01,+3.09842490E-01,+2.61180850E-01,+3.65817740E-01,+3.66072200E-01,+2.38615910E-01,+3.06984170E-01,+4.01229770E-01,+2.97658990E-01,+2.12356880E-01,+2.72309190E-01,+3.21581770E-01,+3.74052680E-01,+3.15271760E-01,+2.61288340E-01,+3.87872650E-01,+3.92450810E-01,+2.92440290E-01,+3.30738060E-01
